Date,Tenure,HDFC,KOTAK,ICICI,AXIS,IDFC,SBI,PNB,BOB,CANARA,UNION
2023-09-06,3 years 1 day - 5 years,,,7.0,,,,,,,
2023-09-06,5 years 1 day - 10 years,,,6.9,,,,,,,
2023-09-06,7 days - 14 days,,,,3.0,,,,,,
2023-09-06,15 days - 29 days,,,,3.0,,,,,,
2023-09-06,30 days - 45 days,,,,3.5,,,,,,
2023-09-06,46 days - 60 days,,,,4.25,,,,,,
2023-09-06,61 days - less than 3 months,,,,4.5,,,,,,
2023-09-06,3 months - less than 4 months,,,,4.75,,,,,,
2023-09-06,4 months - less than 5 months,,,,4.75,,,,,,
2023-09-06,5 months - less than 6 months,,,,4.75,,,,,,
2023-09-06,6 months - less than 7 months,,,,5.75,,,,,,
2023-09-06,7 months - less than 8 months,,,,5.75,,,,,,
2023-09-06,8 months - less than 9 months,,,,5.75,,,,,,
2023-09-06,9 months - less than 10 months,,,,6.0,,,,,,
2023-09-06,10 months - less than 11 months,,,,6.0,,,,,,
2023-09-06,11 months - 11 months 24 days,,,,6.0,,,,,,
2023-09-06,11 months 25 days - less than 1 year,,,,6.0,,,,,,
2023-09-06,1 year - 1 year 4 days,,,,6.7,,,,,,
2023-09-06,1 year 5 days - 1 year 10 days,,,,6.7,,,,,,
2023-09-06,1 year 11 days - 1 year 24 days,,,,6.7,,,,,,
2023-09-06,1 year 25 days - less than 13 months,,,,6.7,,,,,,
2023-09-06,13 months - less than 14 months,,,,6.7,,,,,,
2023-09-06,14 months - less than 15 months,,,,6.7,,,,,,
2023-09-06,15 months - less than 16 months,,,,7.1,,,,,,
2023-09-06,16 months - less than 17 months,,,,7.1,,,,,,
2023-09-06,17 months - less than 18 months,,,,7.1,,,,,,
2023-09-06,18 months - less than 2 years,,,,7.1,,,,,,
2023-09-06,2 years - less than 30 months,,,,7.1,,,,,,
2023-09-06,30 months - less than 3 years,,,,7.1,,,,,,
2023-09-06,3 years - less than 5 years,,,,7.1,,,,,,
2023-09-06,5 years - 10 years,,,,7.0,,,,,,
2023-09-06,7 - 14 days,,,,,3.5,,,,,
2023-09-06,15 - 29 days,,,,,3.5,,,,,
2023-09-06,30 - 45 days,,,,,4.0,,,,,
2023-09-06,46 - 90 days,,,,,4.5,,,,,
2023-09-06,91 - 180 days,,,,,5.0,,,,,
2023-09-06,181 days - 1 year,,,,,6.5,,,,,
2023-09-06,1 year 1 day - 550 days,,,,,7.5,,,,,
2023-09-06,551 days - 2 years,,,,,7.25,,,,,
2023-09-06,2 years 1 day - 749 days,,,,,7.25,,,,,
2023-09-06,750 days,,,,,7.25,,,,,
2023-09-06,751 days - 3 years,,,,,7.25,,,,,
2023-09-06,3 years 1 day - 5 years,,,,,7.0,,,,,
2023-09-06,5 years 1 day - 10 years,,,,,7.0,,,,,
2023-09-06,7 days - 45 days,,,,,,3.0,,,,
2023-09-06,46 days - 179 days,,,,,,4.5,,,,
2023-09-06,180 days - 210 days,,,,,,5.25,,,,
2023-09-06,211 days - less than 1 year,,,,,,5.75,,,,
2023-09-06,1 year - less than 2 year,,,,,,6.8,,,,
2023-09-06,2 years - less than 3 years,,,,,,7.0,,,,
2023-09-06,3 years - less than 5 years,,,,,,6.5,,,,
2023-09-06,5 years and up - 10 years,,,,,,6.5,,,,
2023-09-06,400 days ,,,,,,7.1,,,,
2023-09-06,7 - 14 days,,,,,,,3.5,,,
2023-09-06,15 - 29 days,,,,,,,3.5,,,
2023-09-06,30 - 45 days,,,,,,,3.5,,,
2023-09-06,46 - 90 days,,,,,,,4.5,,,
2023-09-06,91 - 179 days,,,,,,,4.5,,,
2023-09-06,180 - 270 days,,,,,,,5.5,,,
2023-09-06,271 days - less than 1 year,,,,,,,5.8,,,
2023-09-06,1 year,,,,,,,6.75,,,
2023-09-06,Above 1 year - 443 days,,,,,,,6.8,,,
2023-09-06,444 days,,,,,,,7.25,,,
2023-09-06,445 days - 2 years,,,,,,,6.8,,,
2023-09-06,Above 2 years - 3 years,,,,,,,7.0,,,
2023-09-06,Above 3 years - 5 years,,,,,,,6.5,,,
2023-09-06,Above 5 years - 10 years,,,,,,,6.5,,,
2023-09-06,7 days - 14 days,,,,,,,,3.0,,
2023-09-06,15 days - 45 days,,,,,,,,3.0,,
2023-09-06,46 days - 90 days,,,,,,,,4.5,,
2023-09-06,91 days - 180 days,,,,,,,,4.5,,
2023-09-06,181 days - 210 days,,,,,,,,5.25,,
2023-09-06,211 days - 270 days,,,,,,,,5.75,,
2023-09-06,271 days & above and less than 1 year,,,,,,,,5.75,,
2023-09-06,1 year,,,,,,,,6.75,,
2023-09-06,Above 1 year - 400 days,,,,,,,,6.75,,
2023-09-06,Above 400 days and up - 2 years,,,,,,,,6.75,,
2023-09-06,Above 2 years and up - 3 years,,,,,,,,7.05,,
2023-09-06,Above 3 years and up - 5 years,,,,,,,,6.5,,
2023-09-06,Above 5 years and up - 10 years,,,,,,,,6.5,,
2023-09-06,399 days ,,,,,,,,7.25,,
2023-09-06,7 days - 45 days*,,,,,,,,,4.0,
2023-09-06,46 days - 90 days,,,,,,,,,5.25,
2023-09-06,91 days - 179 days,,,,,,,,,5.5,
2023-09-06,180 days - 269 days,,,,,,,,,6.25,
2023-09-06,270 days - less than 1 year,,,,,,,,,6.5,
2023-09-06,1 year,,,,,,,,,6.9,
2023-09-06,444 days,,,,,,,,,7.25,
2023-09-06,Above 1 year - less than 2 years,,,,,,,,,6.9,
2023-09-06,2 years - less than 3 years,,,,,,,,,6.85,
2023-09-06,3 years - less than 5 years,,,,,,,,,6.8,
2023-09-06,5 years - 10 years,,,,,,,,,6.7,
2023-09-06,7 days - 14 days,,,,,,,,,,3.0
2023-09-06,15 days - 30 days,,,,,,,,,,3.0
2023-09-06,31 days - 45 days,,,,,,,,,,3.0
2023-09-06,46 days - 90 days,,,,,,,,,,4.05
2023-09-06,91 days - 120 days,,,,,,,,,,4.3
2023-09-06,121 days - 180 days,,,,,,,,,,4.4
2023-09-06,181 days - less than 1 year,,,,,,,,,,5.25
2023-09-06,1 year,,,,,,,,,,6.3
2023-09-06,Above 1 year - 398 days,,,,,,,,,,6.3
2023-09-06,399 days,,,,,,,,,,7.0
2023-09-06,400 days - 2 years,,,,,,,,,,6.3
2023-09-06,Above 2 years - less than 3 years,,,,,,,,,,6.3
2023-09-06,3 years,,,,,,,,,,6.5
2023-09-06,Above 3 years - 5 years,,,,,,,,,,6.7
2023-09-06,Above 5 years - 10 years,,,,,,,,,,6.7
2023-09-07,7 - 14 days,3.0,,,,,,,,,
2023-09-07,15 - 29 days,3.0,,,,,,,,,
2023-09-07,30 - 45 days,3.5,,,,,,,,,
2023-09-07,46 - 60 days,4.5,,,,,,,,,
2023-09-07,61 - 89 days,4.5,,,,,,,,,
2023-09-07,90 days - 6 months,4.5,,,,,,,,,
2023-09-07,6 months 1 day - 9 months,5.75,,,,,,,,,
2023-09-07,9 months 1 day - less than 1 year,6.0,,,,,,,,,
2023-09-07,1 year - less than 15 months,6.6,,,,,,,,,
2023-09-07,15 months - less than 18 months,7.1,,,,,,,,,
2023-09-07,18 months - less than 21 months,7.0,,,,,,,,,
2023-09-07,21 months  - 2 years,7.0,,,,,,,,,
2023-09-07,2 years 1 day - less than 2 years 11 months,7.0,,,,,,,,,
2023-09-07,2 years 11 months ,7.2,,,,,,,,,
2023-09-07,2 years 11 months 1 day - 3 years,7.0,,,,,,,,,
2023-09-07,3 years 1 day - less than 4 years 7 months,7.0,,,,,,,,,
2023-09-07,4 years 7 months ,7.25,,,,,,,,,
2023-09-07,4 years 7 months 1 day - 5 years,7.0,,,,,,,,,
2023-09-07,5 years 1 day - 10 years,7.0,,,,,,,,,
2023-09-07,7 - 14 days,,2.75,,,,,,,,
2023-09-07,15 - 30 days,,3.0,,,,,,,,
2023-09-07,31 - 45 days,,3.25,,,,,,,,
2023-09-07,46 - 90 days,,3.5,,,,,,,,
2023-09-07,91 - 120 days,,4.0,,,,,,,,
2023-09-07,121 - 179 days,,4.25,,,,,,,,
2023-09-07,180 days,,7.0,,,,,,,,
2023-09-07,181 days - 269 days,,6.0,,,,,,,,
2023-09-07,270 days,,6.0,,,,,,,,
2023-09-07,271 days - 363 days,,6.0,,,,,,,,
2023-09-07,364 days,,6.5,,,,,,,,
2023-09-07,365 days - 389 days,,7.1,,,,,,,,
2023-09-07,390 days ,,7.2,,,,,,,,
2023-09-07,391 days - less than 23 months,,7.2,,,,,,,,
2023-09-07,23 months,,7.2,,,,,,,,
2023-09-07,23 months 1 day - less than 2 years,,7.2,,,,,,,,
2023-09-07,2 years - less than 3 years,,7.0,,,,,,,,
2023-09-07,3 years - less than 4 years,,6.5,,,,,,,,
2023-09-07,4 years - less than 5 years,,6.25,,,,,,,,
2023-09-07,5 years - 10 years,,6.2,,,,,,,,
2023-09-07,7 days - 14 days,,,3.0,,,,,,,
2023-09-07,15 days - 29 days,,,3.0,,,,,,,
2023-09-07,30 days - 45 days,,,3.5,,,,,,,
2023-09-07,46 days - 60 days,,,4.25,,,,,,,
2023-09-07,61 days - 90 days,,,4.5,,,,,,,
2023-09-07,91 days - 120 days,,,4.75,,,,,,,
2023-09-07,121 days - 150 days,,,4.75,,,,,,,
2023-09-07,151 days - 184 days,,,4.75,,,,,,,
2023-09-07,185 days - 210 days,,,5.75,,,,,,,
2023-09-07,211 days - 270 days,,,5.75,,,,,,,
2023-09-07,271 days - 289 days,,,6.0,,,,,,,
2023-09-07,290 days - less than 1 year,,,6.0,,,,,,,
2023-09-07,1 year - 389 days,,,6.7,,,,,,,
2023-09-07,390 days - < 15 months,,,6.7,,,,,,,
2023-09-07,15 months - < 18 months,,,7.1,,,,,,,
2023-09-07,18 months - 2 years,,,7.1,,,,,,,
2023-09-07,2 years 1 day - 3 years,,,7.0,,,,,,,
2023-09-07,3 years 1 day - 5 years,,,7.0,,,,,,,
2023-09-07,5 years 1 day - 10 years,,,6.9,,,,,,,
2023-09-07,7 days - 14 days,,,,3.0,,,,,,
2023-09-07,15 days - 29 days,,,,3.0,,,,,,
2023-09-07,30 days - 45 days,,,,3.5,,,,,,
2023-09-07,46 days - 60 days,,,,4.25,,,,,,
2023-09-07,61 days - less than 3 months,,,,4.5,,,,,,
2023-09-07,3 months - less than 4 months,,,,4.75,,,,,,
2023-09-07,4 months - less than 5 months,,,,4.75,,,,,,
2023-09-07,5 months - less than 6 months,,,,4.75,,,,,,
2023-09-07,6 months - less than 7 months,,,,5.75,,,,,,
2023-09-07,7 months - less than 8 months,,,,5.75,,,,,,
2023-09-07,8 months - less than 9 months,,,,5.75,,,,,,
2023-09-07,9 months - less than 10 months,,,,6.0,,,,,,
2023-09-07,10 months - less than 11 months,,,,6.0,,,,,,
2023-09-07,11 months - 11 months 24 days,,,,6.0,,,,,,
2023-09-07,11 months 25 days - less than 1 year,,,,6.0,,,,,,
2023-09-07,1 year - 1 year 4 days,,,,6.7,,,,,,
2023-09-07,1 year 5 days - 1 year 10 days,,,,6.7,,,,,,
2023-09-07,1 year 11 days - 1 year 24 days,,,,6.7,,,,,,
2023-09-07,1 year 25 days - less than 13 months,,,,6.7,,,,,,
2023-09-07,13 months - less than 14 months,,,,6.7,,,,,,
2023-09-07,14 months - less than 15 months,,,,6.7,,,,,,
2023-09-07,15 months - less than 16 months,,,,7.1,,,,,,
2023-09-07,16 months - less than 17 months,,,,7.1,,,,,,
2023-09-07,17 months - less than 18 months,,,,7.1,,,,,,
2023-09-07,18 months - less than 2 years,,,,7.1,,,,,,
2023-09-07,2 years - less than 30 months,,,,7.1,,,,,,
2023-09-07,30 months - less than 3 years,,,,7.1,,,,,,
2023-09-07,3 years - less than 5 years,,,,7.1,,,,,,
2023-09-07,5 years - 10 years,,,,7.0,,,,,,
2023-09-07,7 - 14 days,,,,,3.5,,,,,
2023-09-07,15 - 29 days,,,,,3.5,,,,,
2023-09-07,30 - 45 days,,,,,4.0,,,,,
2023-09-07,46 - 90 days,,,,,4.5,,,,,
2023-09-07,91 - 180 days,,,,,5.0,,,,,
2023-09-07,181 days - 1 year,,,,,6.5,,,,,
2023-09-07,1 year 1 day - 550 days,,,,,7.5,,,,,
2023-09-07,551 days - 2 years,,,,,7.25,,,,,
2023-09-07,2 years 1 day - 749 days,,,,,7.25,,,,,
2023-09-07,750 days,,,,,7.25,,,,,
2023-09-07,751 days - 3 years,,,,,7.25,,,,,
2023-09-07,3 years 1 day - 5 years,,,,,7.0,,,,,
2023-09-07,5 years 1 day - 10 years,,,,,7.0,,,,,
2023-09-07,7 days - 45 days,,,,,,3.0,,,,
2023-09-07,46 days - 179 days,,,,,,4.5,,,,
2023-09-07,180 days - 210 days,,,,,,5.25,,,,
2023-09-07,211 days - less than 1 year,,,,,,5.75,,,,
2023-09-07,1 year - less than 2 year,,,,,,6.8,,,,
2023-09-07,2 years - less than 3 years,,,,,,7.0,,,,
2023-09-07,3 years - less than 5 years,,,,,,6.5,,,,
2023-09-07,5 years and up - 10 years,,,,,,6.5,,,,
2023-09-07,400 days ,,,,,,7.1,,,,
2023-09-07,7 - 14 days,,,,,,,3.5,,,
2023-09-07,15 - 29 days,,,,,,,3.5,,,
2023-09-07,30 - 45 days,,,,,,,3.5,,,
2023-09-07,46 - 90 days,,,,,,,4.5,,,
2023-09-07,91 - 179 days,,,,,,,4.5,,,
2023-09-07,180 - 270 days,,,,,,,5.5,,,
2023-09-07,271 days - less than 1 year,,,,,,,5.8,,,
2023-09-07,1 year,,,,,,,6.75,,,
2023-09-07,Above 1 year - 443 days,,,,,,,6.8,,,
2023-09-07,444 days,,,,,,,7.25,,,
2023-09-07,445 days - 2 years,,,,,,,6.8,,,
2023-09-07,Above 2 years - 3 years,,,,,,,7.0,,,
2023-09-07,Above 3 years - 5 years,,,,,,,6.5,,,
2023-09-07,Above 5 years - 10 years,,,,,,,6.5,,,
2023-09-07,7 days - 14 days,,,,,,,,3.0,,
2023-09-07,15 days - 45 days,,,,,,,,3.0,,
2023-09-07,46 days - 90 days,,,,,,,,4.5,,
2023-09-07,91 days - 180 days,,,,,,,,4.5,,
2023-09-07,181 days - 210 days,,,,,,,,5.25,,
2023-09-07,211 days - 270 days,,,,,,,,5.75,,
2023-09-07,271 days & above and less than 1 year,,,,,,,,5.75,,
2023-09-07,1 year,,,,,,,,6.75,,
2023-09-07,Above 1 year - 400 days,,,,,,,,6.75,,
2023-09-07,Above 400 days and up - 2 years,,,,,,,,6.75,,
2023-09-07,Above 2 years and up - 3 years,,,,,,,,7.05,,
2023-09-07,Above 3 years and up - 5 years,,,,,,,,6.5,,
2023-09-07,Above 5 years and up - 10 years,,,,,,,,6.5,,
2023-09-07,399 days ,,,,,,,,7.25,,
2023-09-07,7 days - 45 days*,,,,,,,,,4.0,
2023-09-07,46 days - 90 days,,,,,,,,,5.25,
2023-09-07,91 days - 179 days,,,,,,,,,5.5,
2023-09-07,180 days - 269 days,,,,,,,,,6.25,
2023-09-07,270 days - less than 1 year,,,,,,,,,6.5,
2023-09-07,1 year,,,,,,,,,6.9,
2023-09-07,444 days,,,,,,,,,7.25,
2023-09-07,Above 1 year - less than 2 years,,,,,,,,,6.9,
2023-09-07,2 years - less than 3 years,,,,,,,,,6.85,
2023-09-07,3 years - less than 5 years,,,,,,,,,6.8,
2023-09-07,5 years - 10 years,,,,,,,,,6.7,
2023-09-07,7 days - 14 days,,,,,,,,,,3.0
2023-09-07,15 days - 30 days,,,,,,,,,,3.0
2023-09-07,31 days - 45 days,,,,,,,,,,3.0
2023-09-07,46 days - 90 days,,,,,,,,,,4.05
2023-09-07,91 days - 120 days,,,,,,,,,,4.3
2023-09-07,121 days - 180 days,,,,,,,,,,4.4
2023-09-07,181 days - less than 1 year,,,,,,,,,,5.25
2023-09-07,1 year,,,,,,,,,,6.3
2023-09-07,Above 1 year - 398 days,,,,,,,,,,6.3
2023-09-07,399 days,,,,,,,,,,7.0
2023-09-07,400 days - 2 years,,,,,,,,,,6.3
2023-09-07,Above 2 years - less than 3 years,,,,,,,,,,6.3
2023-09-07,3 years,,,,,,,,,,6.5
2023-09-07,Above 3 years - 5 years,,,,,,,,,,6.7
2023-09-07,Above 5 years - 10 years,,,,,,,,,,6.7
2023-09-08,7 - 14 days,3.0,,,,,,,,,
2023-09-08,15 - 29 days,3.0,,,,,,,,,
2023-09-08,30 - 45 days,3.5,,,,,,,,,
2023-09-08,46 - 60 days,4.5,,,,,,,,,
2023-09-08,61 - 89 days,4.5,,,,,,,,,
2023-09-08,90 days - 6 months,4.5,,,,,,,,,
2023-09-08,6 months 1 day - 9 months,5.75,,,,,,,,,
2023-09-08,9 months 1 day - less than 1 year,6.0,,,,,,,,,
2023-09-08,1 year - less than 15 months,6.6,,,,,,,,,
2023-09-08,15 months - less than 18 months,7.1,,,,,,,,,
2023-09-08,18 months - less than 21 months,7.0,,,,,,,,,
2023-09-08,21 months  - 2 years,7.0,,,,,,,,,
2023-09-08,2 years 1 day - less than 2 years 11 months,7.0,,,,,,,,,
2023-09-08,2 years 11 months ,7.2,,,,,,,,,
2023-09-08,2 years 11 months 1 day - 3 years,7.0,,,,,,,,,
2023-09-08,3 years 1 day - less than 4 years 7 months,7.0,,,,,,,,,
2023-09-08,4 years 7 months ,7.25,,,,,,,,,
2023-09-08,4 years 7 months 1 day - 5 years,7.0,,,,,,,,,
2023-09-08,5 years 1 day - 10 years,7.0,,,,,,,,,
2023-09-08,7 - 14 days,,2.75,,,,,,,,
2023-09-08,15 - 30 days,,3.0,,,,,,,,
2023-09-08,31 - 45 days,,3.25,,,,,,,,
2023-09-08,46 - 90 days,,3.5,,,,,,,,
2023-09-08,91 - 120 days,,4.0,,,,,,,,
2023-09-08,121 - 179 days,,4.25,,,,,,,,
2023-09-08,180 days,,7.0,,,,,,,,
2023-09-08,181 days - 269 days,,6.0,,,,,,,,
2023-09-08,270 days,,6.0,,,,,,,,
2023-09-08,271 days - 363 days,,6.0,,,,,,,,
2023-09-08,364 days,,6.5,,,,,,,,
2023-09-08,365 days - 389 days,,7.1,,,,,,,,
2023-09-08,390 days ,,7.2,,,,,,,,
2023-09-08,391 days - less than 23 months,,7.2,,,,,,,,
2023-09-08,23 months,,7.2,,,,,,,,
2023-09-08,23 months 1 day - less than 2 years,,7.2,,,,,,,,
2023-09-08,2 years - less than 3 years,,7.0,,,,,,,,
2023-09-08,3 years - less than 4 years,,6.5,,,,,,,,
2023-09-08,4 years - less than 5 years,,6.25,,,,,,,,
2023-09-08,5 years - 10 years,,6.2,,,,,,,,
2023-09-08,7 days - 14 days,,,3.0,,,,,,,
2023-09-08,15 days - 29 days,,,3.0,,,,,,,
2023-09-08,30 days - 45 days,,,3.5,,,,,,,
2023-09-08,46 days - 60 days,,,4.25,,,,,,,
2023-09-08,61 days - 90 days,,,4.5,,,,,,,
2023-09-08,91 days - 120 days,,,4.75,,,,,,,
2023-09-08,121 days - 150 days,,,4.75,,,,,,,
2023-09-08,151 days - 184 days,,,4.75,,,,,,,
2023-09-08,185 days - 210 days,,,5.75,,,,,,,
2023-09-08,211 days - 270 days,,,5.75,,,,,,,
2023-09-08,271 days - 289 days,,,6.0,,,,,,,
2023-09-08,290 days - less than 1 year,,,6.0,,,,,,,
2023-09-08,1 year - 389 days,,,6.7,,,,,,,
2023-09-08,390 days - < 15 months,,,6.7,,,,,,,
2023-09-08,15 months - < 18 months,,,7.1,,,,,,,
2023-09-08,18 months - 2 years,,,7.1,,,,,,,
2023-09-08,2 years 1 day - 3 years,,,7.0,,,,,,,
2023-09-08,3 years 1 day - 5 years,,,7.0,,,,,,,
2023-09-08,5 years 1 day - 10 years,,,6.9,,,,,,,
2023-09-08,7 days - 14 days,,,,3.0,,,,,,
2023-09-08,15 days - 29 days,,,,3.0,,,,,,
2023-09-08,30 days - 45 days,,,,3.5,,,,,,
2023-09-08,46 days - 60 days,,,,4.25,,,,,,
2023-09-08,61 days - less than 3 months,,,,4.5,,,,,,
2023-09-08,3 months - less than 4 months,,,,4.75,,,,,,
2023-09-08,4 months - less than 5 months,,,,4.75,,,,,,
2023-09-08,5 months - less than 6 months,,,,4.75,,,,,,
2023-09-08,6 months - less than 7 months,,,,5.75,,,,,,
2023-09-08,7 months - less than 8 months,,,,5.75,,,,,,
2023-09-08,8 months - less than 9 months,,,,5.75,,,,,,
2023-09-08,9 months - less than 10 months,,,,6.0,,,,,,
2023-09-08,10 months - less than 11 months,,,,6.0,,,,,,
2023-09-08,11 months - 11 months 24 days,,,,6.0,,,,,,
2023-09-08,11 months 25 days - less than 1 year,,,,6.0,,,,,,
2023-09-08,1 year - 1 year 4 days,,,,6.7,,,,,,
2023-09-08,1 year 5 days - 1 year 10 days,,,,6.7,,,,,,
2023-09-08,1 year 11 days - 1 year 24 days,,,,6.7,,,,,,
2023-09-08,1 year 25 days - less than 13 months,,,,6.7,,,,,,
2023-09-08,13 months - less than 14 months,,,,6.7,,,,,,
2023-09-08,14 months - less than 15 months,,,,6.7,,,,,,
2023-09-08,15 months - less than 16 months,,,,7.1,,,,,,
2023-09-08,16 months - less than 17 months,,,,7.1,,,,,,
2023-09-08,17 months - less than 18 months,,,,7.1,,,,,,
2023-09-08,18 months - less than 2 years,,,,7.1,,,,,,
2023-09-08,2 years - less than 30 months,,,,7.1,,,,,,
2023-09-08,30 months - less than 3 years,,,,7.1,,,,,,
2023-09-08,3 years - less than 5 years,,,,7.1,,,,,,
2023-09-08,5 years - 10 years,,,,7.0,,,,,,
2023-09-08,7 - 14 days,,,,,3.5,,,,,
2023-09-08,15 - 29 days,,,,,3.5,,,,,
2023-09-08,30 - 45 days,,,,,4.0,,,,,
2023-09-08,46 - 90 days,,,,,4.5,,,,,
2023-09-08,91 - 180 days,,,,,5.0,,,,,
2023-09-08,181 days - 1 year,,,,,6.5,,,,,
2023-09-08,1 year 1 day - 550 days,,,,,7.5,,,,,
2023-09-08,551 days - 2 years,,,,,7.25,,,,,
2023-09-08,2 years 1 day - 749 days,,,,,7.25,,,,,
2023-09-08,750 days,,,,,7.25,,,,,
2023-09-08,751 days - 3 years,,,,,7.25,,,,,
2023-09-08,3 years 1 day - 5 years,,,,,7.0,,,,,
2023-09-08,5 years 1 day - 10 years,,,,,7.0,,,,,
2023-09-08,7 days - 45 days,,,,,,3.0,,,,
2023-09-08,46 days - 179 days,,,,,,4.5,,,,
2023-09-08,180 days - 210 days,,,,,,5.25,,,,
2023-09-08,211 days - less than 1 year,,,,,,5.75,,,,
2023-09-08,1 year - less than 2 year,,,,,,6.8,,,,
2023-09-08,2 years - less than 3 years,,,,,,7.0,,,,
2023-09-08,3 years - less than 5 years,,,,,,6.5,,,,
2023-09-08,5 years and up - 10 years,,,,,,6.5,,,,
2023-09-08,400 days ,,,,,,7.1,,,,
2023-09-08,7 - 14 days,,,,,,,3.5,,,
2023-09-08,15 - 29 days,,,,,,,3.5,,,
2023-09-08,30 - 45 days,,,,,,,3.5,,,
2023-09-08,46 - 90 days,,,,,,,4.5,,,
2023-09-08,91 - 179 days,,,,,,,4.5,,,
2023-09-08,180 - 270 days,,,,,,,5.5,,,
2023-09-08,271 days - less than 1 year,,,,,,,5.8,,,
2023-09-08,1 year,,,,,,,6.75,,,
2023-09-08,Above 1 year - 443 days,,,,,,,6.8,,,
2023-09-08,444 days,,,,,,,7.25,,,
2023-09-08,445 days - 2 years,,,,,,,6.8,,,
2023-09-08,Above 2 years - 3 years,,,,,,,7.0,,,
2023-09-08,Above 3 years - 5 years,,,,,,,6.5,,,
2023-09-08,Above 5 years - 10 years,,,,,,,6.5,,,
2023-09-08,7 days - 14 days,,,,,,,,3.0,,
2023-09-08,15 days - 45 days,,,,,,,,3.0,,
2023-09-08,46 days - 90 days,,,,,,,,4.5,,
2023-09-08,91 days - 180 days,,,,,,,,4.5,,
2023-09-08,181 days - 210 days,,,,,,,,5.25,,
2023-09-08,211 days - 270 days,,,,,,,,5.75,,
2023-09-08,271 days & above and less than 1 year,,,,,,,,5.75,,
2023-09-08,1 year,,,,,,,,6.75,,
2023-09-08,Above 1 year - 400 days,,,,,,,,6.75,,
2023-09-08,Above 400 days and up - 2 years,,,,,,,,6.75,,
2023-09-08,Above 2 years and up - 3 years,,,,,,,,7.05,,
2023-09-08,Above 3 years and up - 5 years,,,,,,,,6.5,,
2023-09-08,Above 5 years and up - 10 years,,,,,,,,6.5,,
2023-09-08,399 days ,,,,,,,,7.25,,
2023-09-08,7 days - 45 days*,,,,,,,,,4.0,
2023-09-08,46 days - 90 days,,,,,,,,,5.25,
2023-09-08,91 days - 179 days,,,,,,,,,5.5,
2023-09-08,180 days - 269 days,,,,,,,,,6.25,
2023-09-08,270 days - less than 1 year,,,,,,,,,6.5,
2023-09-08,1 year,,,,,,,,,6.9,
2023-09-08,444 days,,,,,,,,,7.25,
2023-09-08,Above 1 year - less than 2 years,,,,,,,,,6.9,
2023-09-08,2 years - less than 3 years,,,,,,,,,6.85,
2023-09-08,3 years - less than 5 years,,,,,,,,,6.8,
2023-09-08,5 years - 10 years,,,,,,,,,6.7,
2023-09-08,7 days - 14 days,,,,,,,,,,3.0
2023-09-08,15 days - 30 days,,,,,,,,,,3.0
2023-09-08,31 days - 45 days,,,,,,,,,,3.0
2023-09-08,46 days - 90 days,,,,,,,,,,4.05
2023-09-08,91 days - 120 days,,,,,,,,,,4.3
2023-09-08,121 days - 180 days,,,,,,,,,,4.4
2023-09-08,181 days - less than 1 year,,,,,,,,,,5.25
2023-09-08,1 year,,,,,,,,,,6.3
2023-09-08,Above 1 year - 398 days,,,,,,,,,,6.3
2023-09-08,399 days,,,,,,,,,,7.0
2023-09-08,400 days - 2 years,,,,,,,,,,6.3
2023-09-08,Above 2 years - less than 3 years,,,,,,,,,,6.3
2023-09-08,3 years,,,,,,,,,,6.5
2023-09-08,Above 3 years - 5 years,,,,,,,,,,6.7
2023-09-08,Above 5 years - 10 years,,,,,,,,,,6.7
2023-09-09,7 - 14 days,3.0,,,,,,,,,
2023-09-09,15 - 29 days,3.0,,,,,,,,,
2023-09-09,30 - 45 days,3.5,,,,,,,,,
2023-09-09,46 - 60 days,4.5,,,,,,,,,
2023-09-09,61 - 89 days,4.5,,,,,,,,,
2023-09-09,90 days - 6 months,4.5,,,,,,,,,
2023-09-09,6 months 1 day - 9 months,5.75,,,,,,,,,
2023-09-09,9 months 1 day - less than 1 year,6.0,,,,,,,,,
2023-09-09,1 year - less than 15 months,6.6,,,,,,,,,
2023-09-09,15 months - less than 18 months,7.1,,,,,,,,,
2023-09-09,18 months - less than 21 months,7.0,,,,,,,,,
2023-09-09,21 months  - 2 years,7.0,,,,,,,,,
2023-09-09,2 years 1 day - less than 2 years 11 months,7.0,,,,,,,,,
2023-09-09,2 years 11 months ,7.2,,,,,,,,,
2023-09-09,2 years 11 months 1 day - 3 years,7.0,,,,,,,,,
2023-09-09,3 years 1 day - less than 4 years 7 months,7.0,,,,,,,,,
2023-09-09,4 years 7 months ,7.25,,,,,,,,,
2023-09-09,4 years 7 months 1 day - 5 years,7.0,,,,,,,,,
2023-09-09,5 years 1 day - 10 years,7.0,,,,,,,,,
2023-09-09,7 - 14 days,,2.75,,,,,,,,
2023-09-09,15 - 30 days,,3.0,,,,,,,,
2023-09-09,31 - 45 days,,3.25,,,,,,,,
2023-09-09,46 - 90 days,,3.5,,,,,,,,
2023-09-09,91 - 120 days,,4.0,,,,,,,,
2023-09-09,121 - 179 days,,4.25,,,,,,,,
2023-09-09,180 days,,7.0,,,,,,,,
2023-09-09,181 days - 269 days,,6.0,,,,,,,,
2023-09-09,270 days,,6.0,,,,,,,,
2023-09-09,271 days - 363 days,,6.0,,,,,,,,
2023-09-09,364 days,,6.5,,,,,,,,
2023-09-09,365 days - 389 days,,7.1,,,,,,,,
2023-09-09,390 days ,,7.2,,,,,,,,
