,HDFC,ICICI,AXIS,IDFC,SBI,PNB,BOB,CANARA,UNION
1463,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1464,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1465,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1466,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1467,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1468,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1469,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1470,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1471,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1472,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1473,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1474,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1475,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1476,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1477,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1478,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1479,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1480,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1481,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1482,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1483,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1484,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1485,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1486,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1487,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1488,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1489,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1490,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1491,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1492,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1493,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1494,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1495,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1496,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1497,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1498,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1499,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1500,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1501,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1502,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1503,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1504,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1505,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1506,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1507,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1508,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1509,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1510,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1511,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1512,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1513,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1514,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1515,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1516,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1517,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1518,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1519,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1520,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1521,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1522,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1523,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1524,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1525,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1526,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1527,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1528,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1529,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1530,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1531,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1532,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1533,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1534,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1535,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1536,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1537,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1538,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1539,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1540,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1541,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1542,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1543,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1544,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1545,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1546,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1547,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1548,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1549,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1550,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1551,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1552,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1553,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1554,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1555,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1556,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1557,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1558,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1559,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1560,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1561,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1562,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1563,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1564,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1565,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1566,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1567,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1568,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1569,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1570,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1571,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1572,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1573,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1574,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1575,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1576,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1577,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1578,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1579,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1580,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1581,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1582,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1583,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1584,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1585,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1586,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1587,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1588,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1589,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1590,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1591,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1592,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1593,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1594,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1595,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1596,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1597,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1598,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1599,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1600,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1601,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1602,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1603,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1604,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1605,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1606,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1607,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1608,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1609,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1610,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1611,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1612,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1613,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1614,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1615,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1616,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1617,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1618,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1619,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1620,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1621,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1622,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1623,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1624,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1625,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1626,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1627,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1628,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1629,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1630,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1631,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1632,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1633,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1634,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1635,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1636,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1637,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1638,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1639,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1640,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1641,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1642,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1643,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1644,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1645,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1646,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1647,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1648,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1649,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1650,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1651,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1652,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1653,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1654,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1655,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1656,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1657,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1658,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1659,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1660,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1661,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1662,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1663,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1664,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1665,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1666,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1667,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1668,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1669,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1670,7.25,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1671,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1672,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1673,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1674,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1675,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1676,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1677,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1678,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1679,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1680,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1681,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1682,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1683,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1684,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1685,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1686,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1687,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1688,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1689,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1690,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1691,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1692,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1693,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1694,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1695,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1696,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1697,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1698,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1699,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1700,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1701,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1702,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1703,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1704,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1705,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1706,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1707,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1708,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1709,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1710,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1711,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1712,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1713,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1714,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1715,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1716,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1717,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1718,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1719,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1720,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1721,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1722,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1723,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1724,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1725,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1726,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1727,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1728,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1729,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1730,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1731,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1732,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1733,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1734,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1735,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1736,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1737,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1738,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1739,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1740,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1741,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1742,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1743,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1744,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1745,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1746,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1747,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1748,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1749,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1750,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1751,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1752,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1753,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1754,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1755,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1756,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1757,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1758,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1759,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1760,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1761,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1762,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1763,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1764,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1765,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1766,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1767,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1768,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1769,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1770,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1771,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1772,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1773,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1774,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1775,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1776,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1777,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1778,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1779,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1780,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1781,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1782,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1783,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1784,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1785,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1786,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1787,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1788,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1789,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1790,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1791,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1792,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1793,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1794,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1795,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1796,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1797,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1798,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1799,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1800,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1801,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1802,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1803,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1804,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1805,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1806,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1807,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1808,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1809,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1810,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1811,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1812,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1813,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1814,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1815,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1816,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1817,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1818,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1819,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
